job_id,date,machine,shift,planned_units,units_produced,good_units,scrap_units,downtime_minutes
JOB3002,2025-06-16,Line_4,B,860,764,732,32.8,14.5
JOB3003,2025-06-16,Line_4,C,1097,786,766,19.9,60.6
JOB3004,2025-06-17,Line_1,A,818,819,785,34.3,13.5
JOB3005,2025-06-17,Line_1,B,1159,1095,1078,17.0,8.7
JOB3006,2025-06-17,Line_1,C,968,935,918,16.9,14.9
JOB3007,2025-06-17,Line_2,A,804,760,739,21.9,24.0
JOB3008,2025-06-17,Line_2,B,1130,980,955,25.3,41.6
JOB3009,2025-06-17,Line_2,C,1167,1076,1048,28.1,27.4
JOB3010,2025-06-17,Line_3,A,1098,883,870,12.8,56.2
JOB3011,2025-06-17,Line_3,B,1139,1104,1063,41.1,0.0
JOB3012,2025-06-17,Line_3,C,816,568,543,24.4,52.1
JOB3013,2025-06-17,Line_4,A,935,879,849,30.2,33.3
JOB3014,2025-06-17,Line_4,B,1079,1004,958,45.4,31.0
JOB3015,2025-06-17,Line_4,C,913,851,818,32.8,27.5
JOB3016,2025-06-18,Line_1,A,987,965,948,16.2,8.3
JOB3017,2025-06-18,Line_1,B,942,787,773,13.7,47.5
JOB3018,2025-06-18,Line_1,C,859,715,691,24.8,46.7
JOB3019,2025-06-18,Line_2,A,1050,967,945,22.2,22.3
JOB3020,2025-06-18,Line_2,B,1126,1096,1069,27.3,15.1
JOB3021,2025-06-18,Line_2,C,1192,1112,1094,18.4,15.4
JOB3022,2025-06-18,Line_3,A,870,696,669,26.9,38.7
JOB3023,2025-06-18,Line_3,B,1047,1001,990,10.5,7.7
JOB3024,2025-06-18,Line_3,C,1070,971,951,20.2,24.0
JOB3025,2025-06-18,Line_4,A,993,963,933,30.8,0.0
JOB3026,2025-06-18,Line_4,B,991,978,951,27.4,22.2
JOB3027,2025-06-18,Line_4,C,850,746,713,32.4,30.5
JOB3028,2025-06-19,Line_1,A,872,752,726,25.6,49.6
JOB3029,2025-06-19,Line_1,B,961,898,878,20.1,29.4
JOB3030,2025-06-19,Line_1,C,999,594,565,29.3,63.5
JOB3031,2025-06-19,Line_2,A,840,631,600,30.6,56.9
JOB3032,2025-06-19,Line_2,B,1038,825,810,14.3,46.2
JOB3033,2025-06-19,Line_2,C,1145,1024,998,25.8,32.4
JOB3034,2025-06-19,Line_3,A,828,580,549,31.6,55.6
JOB3035,2025-06-19,Line_3,B,1009,894,887,6.7,35.0
JOB3036,2025-06-19,Line_3,C,1032,905,879,25.9,28.7
JOB3037,2025-06-19,Line_4,A,924,976,937,38.1,3.0
JOB3038,2025-06-19,Line_4,B,938,682,658,23.7,39.5
JOB3039,2025-06-19,Line_4,C,1042,592,567,25.4,92.9
JOB3040,2025-06-20,Line_1,A,882,790,759,31.1,17.4
JOB3041,2025-06-20,Line_1,B,1087,721,706,15.2,81.1
JOB3042,2025-06-20,Line_1,C,848,672,636,35.4,33.2
JOB3043,2025-06-20,Line_2,A,1193,975,942,32.6,37.6
JOB3044,2025-06-20,Line_2,B,872,689,663,25.7,45.3
JOB3045,2025-06-20,Line_2,C,1084,929,904,25.3,42.6
JOB3046,2025-06-20,Line_3,A,1131,958,933,25.3,24.3
JOB3047,2025-06-20,Line_3,B,817,661,635,26.5,29.6
JOB3048,2025-06-20,Line_3,C,1158,930,909,21.0,23.9
JOB3049,2025-06-20,Line_4,A,921,769,754,15.0,38.1
JOB3050,2025-06-20,Line_4,B,960,850,830,19.5,58.0
JOB3051,2025-06-20,Line_4,C,889,740,728,12.1,20.2
JOB3052,2025-06-21,Line_1,A,802,582,558,24.2,54.1
JOB3053,2025-06-21,Line_1,B,1143,881,855,26.7,50.3
JOB3054,2025-06-21,Line_1,C,956,776,766,10.0,54.4
JOB3055,2025-06-21,Line_2,A,1193,1071,1040,31.1,36.9
JOB3056,2025-06-21,Line_2,B,1055,888,867,20.4,43.5
JOB3057,2025-06-21,Line_2,C,956,747,722,25.7,39.7
JOB3058,2025-06-21,Line_3,A,1164,960,925,34.1,48.1
JOB3059,2025-06-21,Line_3,B,928,701,680,20.6,51.2
JOB3060,2025-06-21,Line_3,C,1164,1083,1070,13.9,24.0
JOB3061,2025-06-21,Line_4,A,910,774,739,35.0,41.3
JOB3062,2025-06-21,Line_4,B,865,776,737,38.8,9.9
JOB3063,2025-06-21,Line_4,C,1049,886,865,21.0,38.6
JOB3064,2025-06-22,Line_1,A,831,823,806,17.3,18.9
JOB3065,2025-06-22,Line_1,B,1116,959,919,39.8,35.2
JOB3066,2025-06-22,Line_1,C,1187,1025,1008,17.1,40.7
JOB3067,2025-06-22,Line_2,A,1159,877,847,30.1,57.4
JOB3068,2025-06-22,Line_2,B,1018,958,931,26.8,12.1
JOB3069,2025-06-22,Line_2,C,821,708,682,26.4,15.2
JOB3070,2025-06-22,Line_3,A,975,756,719,36.7,51.0
JOB3071,2025-06-22,Line_3,B,967,883,852,31.1,18.7
JOB3072,2025-06-22,Line_3,C,1072,830,816,13.4,44.7
JOB3073,2025-06-22,Line_4,A,1186,1031,1023,8.3,60.8
JOB3074,2025-06-22,Line_4,B,920,806,776,29.2,21.4
JOB3075,2025-06-22,Line_4,C,981,948,920,28.1,24.9
JOB3076,2025-06-23,Line_1,A,1138,826,789,36.4,58.9
JOB3077,2025-06-23,Line_1,B,1187,986,954,32.6,34.4
JOB3078,2025-06-23,Line_1,C,838,732,723,9.1,46.7
JOB3079,2025-06-23,Line_2,A,1139,1032,1012,20.6,43.1
JOB3080,2025-06-23,Line_2,B,1023,866,851,15.1,39.9
JOB3081,2025-06-23,Line_2,C,1078,966,942,24.2,44.5
JOB3082,2025-06-23,Line_3,A,1150,917,904,12.2,32.8
JOB3083,2025-06-23,Line_3,B,956,904,874,29.6,0.0
JOB3084,2025-06-23,Line_3,C,1099,894,874,19.3,54.3
JOB3085,2025-06-23,Line_4,A,811,717,670,46.3,44.6
JOB3086,2025-06-23,Line_4,B,1058,975,950,24.6,28.9
JOB3087,2025-06-23,Line_4,C,1179,997,971,25.7,57.5
JOB3088,2025-06-24,Line_1,A,1101,1010,974,36.7,44.0
JOB3089,2025-06-24,Line_1,B,1084,843,823,19.8,43.7
JOB3090,2025-06-24,Line_1,C,953,748,717,31.4,42.9
JOB3091,2025-06-24,Line_2,A,1022,888,879,9.1,15.4
JOB3092,2025-06-24,Line_2,B,1133,1020,983,36.7,35.6
JOB3093,2025-06-24,Line_2,C,813,428,397,31.2,59.4
JOB3094,2025-06-24,Line_3,A,1086,1014,984,29.7,23.2
JOB3095,2025-06-24,Line_3,B,848,659,627,31.6,24.1
JOB3096,2025-06-24,Line_3,C,898,838,815,22.8,17.7
JOB3097,2025-06-24,Line_4,A,1180,1034,1003,30.7,42.1
JOB3098,2025-06-24,Line_4,B,1080,868,851,16.6,36.6
JOB3099,2025-06-24,Line_4,C,997,735,729,6.4,40.5
JOB3100,2025-06-25,Line_1,A,1155,1001,965,36.1,42.0
JOB3101,2025-06-25,Line_1,B,846,731,724,7.5,33.1
JOB3102,2025-06-25,Line_1,C,1127,896,843,52.7,33.9
JOB3103,2025-06-25,Line_2,A,1191,890,890,0.0,57.9
JOB3104,2025-06-25,Line_2,B,803,615,590,24.8,34.2
JOB3105,2025-06-25,Line_2,C,938,810,768,41.8,40.1
JOB3106,2025-06-25,Line_3,A,1043,875,855,20.0,20.9
JOB3107,2025-06-25,Line_3,B,1139,1125,1098,26.3,3.3
JOB3108,2025-06-25,Line_3,C,901,788,758,29.3,43.2
JOB3109,2025-06-25,Line_4,A,984,883,839,44.5,32.7
JOB3110,2025-06-25,Line_4,B,800,744,724,20.6,26.3
JOB3111,2025-06-25,Line_4,C,988,751,720,31.1,67.2
JOB3112,2025-06-26,Line_1,A,1026,827,808,19.2,51.2
JOB3113,2025-06-26,Line_1,B,926,619,577,41.7,59.5
JOB3114,2025-06-26,Line_1,C,1118,969,934,35.8,44.3
JOB3115,2025-06-26,Line_2,A,1026,846,832,13.6,43.1
JOB3116,2025-06-26,Line_2,B,1011,683,661,21.7,41.2
JOB3117,2025-06-26,Line_2,C,1053,841,818,23.2,34.7
JOB3118,2025-06-26,Line_3,A,1086,888,857,31.1,25.2
JOB3119,2025-06-26,Line_3,B,1179,1085,1074,10.6,3.4
JOB3120,2025-06-26,Line_3,C,901,643,612,31.4,45.2
JOB3121,2025-06-26,Line_4,A,966,787,755,32.5,46.8
JOB3122,2025-06-26,Line_4,B,1082,1083,1057,26.2,7.2
JOB3123,2025-06-26,Line_4,C,1079,790,765,25.3,67.1
JOB3124,2025-06-27,Line_1,A,954,717,667,49.8,39.3
JOB3125,2025-06-27,Line_1,B,1098,991,973,17.0,56.5
JOB3126,2025-06-27,Line_1,C,1030,856,806,50.4,36.0
JOB3127,2025-06-27,Line_2,A,1198,909,882,27.4,42.7
JOB3128,2025-06-27,Line_2,B,1030,859,839,19.5,46.2
JOB3129,2025-06-27,Line_2,C,1040,965,946,19.3,22.6
JOB3130,2025-06-27,Line_3,A,959,811,785,26.7,35.3
JOB3131,2025-06-27,Line_3,B,838,495,471,24.3,56.6
JOB3132,2025-06-27,Line_3,C,1178,1069,1049,20.6,32.0
JOB3133,2025-06-27,Line_4,A,942,855,845,10.3,15.8
JOB3134,2025-06-27,Line_4,B,828,863,845,17.9,8.6
JOB3135,2025-06-27,Line_4,C,879,826,793,32.4,18.9
JOB3136,2025-06-28,Line_1,A,1141,855,831,23.7,55.9
JOB3137,2025-06-28,Line_1,B,1030,979,940,39.3,21.3
JOB3138,2025-06-28,Line_1,C,1015,681,658,23.2,45.6
JOB3139,2025-06-28,Line_2,A,1122,1077,1057,19.8,39.2
JOB3140,2025-06-28,Line_2,B,900,743,729,13.8,13.0
JOB3141,2025-06-28,Line_2,C,947,696,667,28.9,62.9
JOB3142,2025-06-28,Line_3,A,916,843,818,24.9,24.7
JOB3143,2025-06-28,Line_3,B,865,684,684,0.0,31.1
JOB3144,2025-06-28,Line_3,C,900,833,798,35.4,46.0
JOB3145,2025-06-28,Line_4,A,969,994,968,25.3,0.0
JOB3146,2025-06-28,Line_4,B,1093,1056,1005,51.6,23.7
JOB3147,2025-06-28,Line_4,C,904,578,554,24.2,68.7
JOB3148,2025-06-29,Line_1,A,1177,995,972,23.1,29.5
JOB3149,2025-06-29,Line_1,B,1179,1042,1033,8.5,6.8
JOB3150,2025-06-29,Line_1,C,996,1036,1004,32.1,15.6
JOB3151,2025-06-29,Line_2,A,954,865,838,27.1,16.0
JOB3152,2025-06-29,Line_2,B,946,750,734,16.4,49.1
JOB3153,2025-06-29,Line_2,C,850,791,768,23.2,3.5
JOB3154,2025-06-29,Line_3,A,860,847,791,55.7,18.8
JOB3155,2025-06-29,Line_3,B,847,876,855,20.8,0.0
JOB3156,2025-06-29,Line_3,C,984,766,738,28.4,43.3
JOB3157,2025-06-29,Line_4,A,862,813,795,17.9,7.5
JOB3158,2025-06-29,Line_4,B,823,776,752,24.0,16.5
JOB3159,2025-06-29,Line_4,C,961,681,648,33.6,48.4
